date_purchased,gender,total_purchases
2011-03-11,male,111
2011-03-12,female,42
2011-03-12,male,49
2011-03-13,female,103
2011-03-13,male,97
2011-03-14,female,256
2011-03-14,male,299
2011-03-15,female,54
2011-03-15,male,67
2011-03-16,female,66
2011-03-16,male,78
2011-03-17,female,43
2011-03-17,male,46
2011-03-18,female,48
2011-03-18,male,51
2011-03-19,female,188
2011-03-19,male,186
2011-03-20,female,117
2011-03-20,male,130
2011-03-21,female,146
2011-03-21,male,164
2011-03-22,female,3
2011-03-22,male,6
2011-03-23,female,157
2011-03-23,male,214
2011-03-24,female,207
2011-03-24,male,232
2011-03-25,female,41
2011-03-25,male,32
2011-03-26,female,95
2011-03-26,male,88
2011-03-27,female,13
2011-03-27,male,10
2011-03-28,female,184
2011-03-28,male,208
2011-03-29,female,37
2011-03-29,male,30
2011-03-30,female,114
2011-03-30,male,121
2011-03-31,female,31
2011-03-31,male,38
2011-04-01,female,145
2011-04-01,male,186
2011-04-02,female,13
2011-04-02,male,20
2011-04-03,female,28
2011-04-03,male,38
2011-04-04,female,63
2011-04-04,male,66
2011-04-05,female,410
2011-04-05,male,412
2011-04-06,female,74
2011-04-06,male,70
2011-04-07,female,8
2011-04-07,male,9
2011-04-08,female,31
2011-04-08,male,29
2011-04-09,female,57
2011-04-09,male,68
2011-04-10,female,22
2011-04-10,male,26
2011-04-11,female,62
2011-04-11,male,52
2011-04-12,female,70
2011-04-12,male,81
2011-04-13,female,33
2011-04-13,male,24
2011-04-14,female,130
2011-04-14,male,137
2011-04-15,female,281
2011-04-15,male,271
2011-04-16,female,143
2011-04-16,male,137
2011-04-17,female,2
2011-04-17,male,1
2011-04-18,female,69
2011-04-18,male,73
2011-04-19,female,11
2011-04-19,male,22
2011-04-20,female,75
2011-04-20,male,60
2011-04-21,female,70
2011-04-21,male,36
2011-04-22,female,2
2011-04-22,male,7
2011-04-23,female,167
2011-04-23,male,209
2011-04-24,female,38
2011-04-24,male,30
2011-04-25,female,6
2011-04-25,male,5
2011-04-26,female,26
2011-04-26,male,28
2011-04-27,female,182
2011-04-27,male,184
2011-04-28,female,182
2011-04-28,male,179
2011-04-29,female,35
2011-04-29,male,51
2011-04-30,female,177
2011-04-30,male,180
2011-05-01,female,35
2011-05-01,male,44
2011-05-02,female,175
2011-05-02,male,195
2011-05-03,female,103
2011-05-03,male,110
2011-05-04,female,144
2011-05-04,male,149
2011-05-05,female,50
2011-05-05,male,53
2011-05-06,female,3
2011-05-06,male,4
2011-05-07,female,8
2011-05-07,male,14
2011-05-08,female,92
2011-05-08,male,74
2011-05-09,female,61
2011-05-09,male,71
2011-05-10,female,447
2011-05-10,male,449
2011-05-11,female,26
2011-05-11,male,31
2011-05-12,female,455
2011-05-12,male,482
2011-05-13,female,35
2011-05-13,male,33
2011-05-14,female,358
2011-05-14,male,384
2011-05-15,female,149
2011-05-15,male,164
2011-05-16,female,53
2011-05-16,male,66
2011-05-17,female,275
2011-05-17,male,271
2011-05-18,female,64
2011-05-18,male,84
2011-05-19,female,16
2011-05-19,male,11
2011-05-20,female,53
2011-05-20,male,55
2011-05-21,female,595
2011-05-21,male,568
2011-05-22,female,227
2011-05-22,male,258
2011-05-23,female,179
2011-05-23,male,159
2011-05-24,female,77
2011-05-24,male,68
2011-05-25,female,80
2011-05-25,male,76
2011-05-26,female,30
2011-05-26,male,23
2011-05-27,female,25
2011-05-27,male,25
2011-05-28,male,1
2011-05-29,female,168
2011-05-29,male,164
2011-05-30,female,22
2011-05-30,male,16
2011-05-31,female,92
2011-05-31,male,84
2011-06-01,female,56
2011-06-01,male,56
2011-06-02,female,68
2011-06-02,male,52
2011-06-03,female,55
2011-06-03,male,76
2011-06-04,female,40
2011-06-04,male,46
2011-06-05,female,87
2011-06-05,male,104
2011-06-06,female,26
2011-06-06,male,26
2011-06-07,female,50
2011-06-07,male,66
2011-06-08,female,290
2011-06-08,male,287
2011-06-09,female,49
2011-06-09,male,64
2011-06-10,female,134
2011-06-10,male,142
2011-06-11,female,127
2011-06-11,male,126
2011-06-12,female,262
2011-06-12,male,298
2011-06-13,female,43
2011-06-13,male,61
2011-06-14,female,321
2011-06-14,male,293
2011-06-15,female,283
2011-06-15,male,280
2011-06-16,female,8
2011-06-16,male,8
2011-06-17,female,52
2011-06-17,male,70
2011-06-18,female,58
2011-06-18,male,45
2011-06-19,female,60
2011-06-19,male,61
2011-06-20,female,4
2011-06-20,male,3
2011-06-21,female,428
2011-06-21,male,471
2011-06-22,female,6
2011-06-22,male,6
2011-06-23,female,9
2011-06-23,male,12
2011-06-24,female,135
2011-06-24,male,110
2011-06-25,female,46
2011-06-25,male,64
2011-06-26,female,87
2011-06-26,male,73
2011-06-27,female,36
2011-06-27,male,27
2011-06-28,female,31
2011-06-28,male,28
2011-06-29,female,161
2011-06-29,male,148
2011-06-30,female,219
2011-06-30,male,271
2011-07-01,female,79
2011-07-01,male,85
2011-07-02,female,86
2011-07-02,male,87
2011-07-03,female,9
2011-07-03,male,6
2011-07-04,female,74
2011-07-04,male,70
2011-07-05,female,79
2011-07-05,male,84
2011-07-06,female,84
2011-07-06,male,107
2011-07-07,female,59
2011-07-07,male,61
2011-07-08,female,4
2011-07-08,male,7
2011-07-09,female,12
2011-07-09,male,9
2011-07-10,female,62
2011-07-10,male,71
2011-07-11,female,476
2011-07-11,male,523
2011-07-12,female,49
2011-07-12,male,49
2011-07-13,female,50
2011-07-13,male,56
2011-07-14,female,14
2011-07-14,male,12
2011-07-15,female,23
2011-07-15,male,38
2011-07-16,female,55
2011-07-16,male,72
2011-07-17,female,18
2011-07-17,male,16
2011-07-18,female,186
2011-07-18,male,179
2011-07-19,female,14
2011-07-19,male,9
2011-07-20,female,70
2011-07-20,male,86
2011-07-21,female,18
2011-07-21,male,15
2011-07-22,female,6
2011-07-22,male,3
2011-07-23,female,95
2011-07-23,male,90
2011-07-24,female,150
2011-07-24,male,147
2011-07-25,female,248
2011-07-25,male,304
2011-07-26,female,57
2011-07-26,male,54
2011-07-27,female,1
2011-07-27,male,2
2011-07-28,female,11
2011-07-28,male,4
2011-07-29,female,116
2011-07-29,male,145
2011-07-30,female,95
2011-07-30,male,136
2011-07-31,female,74
2011-07-31,male,90
2011-08-01,female,66
2011-08-01,male,67
2011-08-02,female,12
2011-08-02,male,5
2011-08-03,female,77
2011-08-03,male,79
2011-08-04,female,139
2011-08-04,male,137
2011-08-05,female,7
2011-08-05,male,14
2011-08-06,female,24
2011-08-06,male,25
2011-08-07,female,48
2011-08-07,male,42
2011-08-08,female,122
2011-08-08,male,112
2011-08-09,female,5
2011-08-09,male,4
2011-08-10,female,9
2011-08-10,male,10
2011-08-11,female,112
2011-08-11,male,108
2011-08-12,female,314
2011-08-12,male,317
2011-08-13,female,61
2011-08-13,male,63
2011-08-14,female,160
2011-08-14,male,193
2011-08-15,female,102
2011-08-15,male,106
2011-08-16,female,84
2011-08-16,male,66
2011-08-17,female,33
2011-08-17,male,40
2011-08-18,female,74
2011-08-18,male,88
2011-08-19,female,27
2011-08-19,male,33
2011-08-20,female,123
2011-08-20,male,116
2011-08-21,female,153
2011-08-21,male,138
2011-08-22,female,86
2011-08-22,male,93
2011-08-23,female,259
2011-08-23,male,280
2011-08-24,female,78
2011-08-24,male,99
2011-08-25,female,36
2011-08-25,male,46
2011-08-26,female,16
2011-08-26,male,9
2011-08-27,female,1
2011-08-27,male,3
2011-08-28,female,54
2011-08-28,male,48
2011-08-29,female,69
2011-08-29,male,67
2011-08-30,female,5
2011-08-30,male,12
2011-08-31,female,164
2011-08-31,male,167
2011-09-01,male,2
2011-09-02,female,126
2011-09-02,male,149
2011-09-03,female,272
2011-09-03,male,293
2011-09-04,female,16
2011-09-04,male,22
2011-09-05,female,123
2011-09-05,male,116
2011-09-06,female,226
2011-09-06,male,243
2011-09-07,female,62
2011-09-07,male,69
2011-09-08,female,13
2011-09-08,male,7
2011-09-09,female,234
2011-09-09,male,248
2011-09-10,female,75
2011-09-10,male,77
2011-09-11,female,308
2011-09-11,male,278
2011-09-12,female,122
2011-09-12,male,121
2011-09-13,female,51
2011-09-13,male,74
2011-09-14,female,210
2011-09-14,male,243
2011-09-15,female,77
2011-09-15,male,85
2011-09-16,female,65
2011-09-16,male,47
2011-09-17,female,148
2011-09-17,male,156
2011-09-18,female,235
2011-09-18,male,266
2011-09-19,female,33
2011-09-19,male,32
2011-09-20,female,47
2011-09-20,male,40
2011-09-21,female,102
2011-09-21,male,125
2011-09-22,female,36
2011-09-22,male,29
2011-09-23,female,125
2011-09-23,male,127
2011-09-24,female,1
2011-09-25,female,45
2011-09-25,male,64
2011-09-26,female,33
2011-09-26,male,20
2011-09-27,female,195
2011-09-27,male,217
2011-09-28,female,76
2011-09-28,male,77
2011-09-29,female,19
2011-09-29,male,23
2011-09-30,female,89
2011-09-30,male,91
2011-10-01,female,348
2011-10-01,male,365
2011-10-02,female,174
2011-10-02,male,178
2011-10-03,female,11
2011-10-03,male,10
2011-10-04,female,52
2011-10-04,male,60
2011-10-05,female,38
2011-10-05,male,42
2011-10-06,female,133
2011-10-06,male,132
2011-10-07,female,200
2011-10-07,male,205
2011-10-08,female,38
2011-10-08,male,54
2011-10-09,female,30
2011-10-09,male,35
2011-10-10,female,12
2011-10-10,male,22
2011-10-11,female,43
2011-10-11,male,41
2011-10-12,female,96
2011-10-12,male,82
2011-10-13,female,273
2011-10-13,male,320
2011-10-14,female,86
2011-10-14,male,101
2011-10-15,female,79
2011-10-15,male,79
2011-10-16,female,81
2011-10-16,male,85
2011-10-17,female,29
2011-10-17,male,31
2011-10-18,female,39
2011-10-18,male,36
2011-10-19,female,13
2011-10-19,male,21
2011-10-20,female,43
2011-10-20,male,36
2011-10-21,female,1
2011-10-22,female,59
2011-10-22,male,61
2011-10-23,female,135
2011-10-23,male,144
2011-10-24,female,58
2011-10-24,male,58
2011-10-25,female,89
2011-10-25,male,84
2011-10-26,female,255
2011-10-26,male,262
2011-10-27,female,109
2011-10-27,male,131
2011-10-28,female,66
2011-10-28,male,75
2011-10-29,female,105
2011-10-29,male,103
2011-10-30,female,12
2011-10-30,male,17
2011-10-31,female,35
2011-10-31,male,29
2011-11-01,female,18
2011-11-01,male,22
2011-11-02,female,37
2011-11-02,male,23
2011-11-03,female,77
2011-11-03,male,59
2011-11-04,female,80
2011-11-04,male,87
2011-11-05,female,187
2011-11-05,male,218
2011-11-06,female,111
2011-11-06,male,148
2011-11-07,female,40
2011-11-07,male,67
2011-11-08,female,23
2011-11-08,male,29
2011-11-09,female,175
2011-11-09,male,193
2011-11-10,female,238
2011-11-10,male,257
2011-11-11,female,80
2011-11-11,male,73
2011-11-12,female,77
2011-11-12,male,108
2011-11-13,female,169
2011-11-13,male,166
2011-11-14,female,16
2011-11-14,male,16
2011-11-15,female,133
2011-11-15,male,131
2011-11-16,female,15
2011-11-16,male,10
2011-11-17,female,14
2011-11-17,male,16
2011-11-18,female,6
2011-11-18,male,11
2011-11-19,female,45
2011-11-19,male,60
2011-11-20,female,231
2011-11-20,male,225
2011-11-21,female,45
2011-11-21,male,52
2011-11-22,female,252
2011-11-22,male,251
2011-11-23,female,127
2011-11-23,male,161
2011-11-24,female,103
2011-11-24,male,123
2011-11-25,female,8
2011-11-25,male,8
2011-11-26,female,123
2011-11-26,male,117
2011-11-27,female,30
2011-11-27,male,31
2011-11-28,female,46
2011-11-28,male,42
2011-11-29,female,73
2011-11-29,male,78
2011-11-30,female,96
2011-11-30,male,81
2011-12-01,female,11
2011-12-01,male,8
2011-12-02,female,63
2011-12-02,male,71
2011-12-03,female,4
2011-12-03,male,3
2011-12-04,female,74
2011-12-04,male,51
2011-12-05,female,62
2011-12-05,male,82
2011-12-06,female,15
2011-12-06,male,17
2011-12-07,female,142
2011-12-07,male,148
2011-12-08,female,32
2011-12-08,male,60
2011-12-09,female,404
2011-12-09,male,393
2011-12-10,female,12
2011-12-10,male,9
2011-12-11,female,78
2011-12-11,male,109
2011-12-12,female,5
2011-12-12,male,8
2011-12-13,female,83
2011-12-13,male,100
2011-12-14,female,33
2011-12-14,male,38
2011-12-15,female,42
2011-12-15,male,45
2011-12-16,female,41
2011-12-16,male,41
2011-12-17,female,256
2011-12-17,male,251
2011-12-18,female,38
2011-12-18,male,20
2011-12-19,female,751
2011-12-19,male,779
2011-12-20,female,35
2011-12-20,male,45
2011-12-21,female,67
2011-12-21,male,55
2011-12-22,female,34
2011-12-22,male,38
2011-12-23,female,21
2011-12-23,male,33
2011-12-24,female,45
2011-12-24,male,62
2011-12-25,female,52
2011-12-25,male,64
2011-12-26,female,113
2011-12-26,male,116
2011-12-27,female,124
2011-12-27,male,125
2011-12-28,female,7
2011-12-28,male,9
2011-12-29,female,15
2011-12-29,male,13
2011-12-30,female,56
2011-12-30,male,67
2011-12-31,female,91
2011-12-31,male,88
2012-01-01,female,55
2012-01-01,male,57
2012-01-02,female,75
2012-01-02,male,112
2012-01-03,female,13
2012-01-03,male,16
2012-01-04,female,20
2012-01-04,male,8
2012-01-05,female,88
2012-01-05,male,85
2012-01-06,female,113
2012-01-06,male,120
2012-01-07,female,173
2012-01-07,male,173
2012-01-08,female,35
2012-01-08,male,50
2012-01-09,female,125
2012-01-09,male,105
2012-01-10,female,283
2012-01-10,male,264
2012-01-11,female,93
2012-01-11,male,75
2012-01-12,female,81
2012-01-12,male,78
2012-01-13,female,139
2012-01-13,male,151
2012-01-14,female,258
2012-01-14,male,251
2012-01-15,female,132
2012-01-15,male,160
2012-01-16,female,136
2012-01-16,male,153
2012-01-17,female,15
2012-01-17,male,10
2012-01-18,female,29
2012-01-18,male,21
2012-01-19,female,45
2012-01-19,male,42
2012-01-20,female,101
2012-01-20,male,119
2012-01-21,female,42
2012-01-21,male,40
2012-01-22,female,66
2012-01-22,male,64
2012-01-23,female,153
2012-01-23,male,159
2012-01-24,female,18
2012-01-24,male,9
2012-01-25,female,116
2012-01-25,male,126
2012-01-26,female,119
2012-01-26,male,134
2012-01-27,female,57
2012-01-27,male,50
2012-01-28,female,7
2012-01-28,male,10
2012-01-29,female,22
2012-01-29,male,15
2012-01-30,female,57
2012-01-30,male,46
2012-01-31,female,51
2012-01-31,male,53
2012-02-01,female,43
2012-02-01,male,45
2012-02-02,female,88
2012-02-02,male,96
2012-02-03,female,95
2012-02-03,male,75
2012-02-04,female,85
2012-02-04,male,85
2012-02-05,female,41
2012-02-05,male,31
2012-02-06,female,113
2012-02-06,male,102
2012-02-07,female,30
2012-02-07,male,31
2012-02-08,female,44
2012-02-08,male,42
2012-02-09,female,126
2012-02-09,male,160
2012-02-10,female,31
2012-02-10,male,39
2012-02-11,female,11
2012-02-11,male,7
2012-02-12,female,2
2012-02-12,male,1
2012-02-13,female,158
2012-02-13,male,161
2012-02-14,female,333
2012-02-14,male,354
2012-02-15,female,834
2012-02-15,male,880
2012-02-16,female,90
2012-02-16,male,101
2012-02-17,female,23
2012-02-17,male,30
2012-02-18,female,29
2012-02-18,male,24
2012-02-19,female,117
2012-02-19,male,174
2012-02-20,female,87
2012-02-20,male,90
2012-02-21,female,221
2012-02-21,male,203
2012-02-22,female,89
2012-02-22,male,104
2012-02-23,female,40
2012-02-23,male,43
2012-02-24,female,19
2012-02-24,male,25
2012-02-25,female,205
2012-02-25,male,220
2012-02-26,female,126
2012-02-26,male,145
2012-02-27,female,19
2012-02-27,male,21
2012-02-28,female,53
2012-02-28,male,46
2012-02-29,female,76
2012-02-29,male,78
2012-03-01,female,79
2012-03-01,male,90
2012-03-02,female,6
2012-03-02,male,8
2012-03-03,female,99
2012-03-03,male,90
2012-03-04,female,61
2012-03-04,male,68
2012-03-05,female,15
2012-03-05,male,14
2012-03-06,female,307
2012-03-06,male,324
2012-03-07,female,102
2012-03-07,male,128
2012-03-08,female,51
2012-03-08,male,58
2012-03-09,female,365
2012-03-09,male,366
2012-03-10,female,12
2012-03-10,male,18
2012-03-11,female,140
2012-03-11,male,128
2012-03-12,female,106
2012-03-12,male,95
2012-03-13,female,58
2012-03-13,male,45
2012-03-14,female,38
2012-03-14,male,40
2012-03-15,female,78
2012-03-15,male,104
2012-03-16,female,19
2012-03-16,male,13
2012-03-17,female,4
2012-03-17,male,9
2012-03-18,female,59
2012-03-18,male,70
2012-03-19,female,77
2012-03-19,male,82
2012-03-20,female,18
2012-03-20,male,18
2012-03-21,female,25
2012-03-21,male,27
2012-03-22,female,4
2012-03-23,female,46
2012-03-23,male,26
2012-03-24,female,163
2012-03-24,male,150
2012-03-25,female,92
2012-03-25,male,77
2012-03-26,female,13
2012-03-26,male,21
2012-03-27,female,128
2012-03-27,male,121
2012-03-28,female,86
2012-03-28,male,78
2012-03-29,male,2
2012-03-30,female,82
2012-03-30,male,117
2012-03-31,female,15
2012-03-31,male,20
2012-04-01,female,168
2012-04-01,male,196
2012-04-02,female,70
2012-04-02,male,70
2012-04-03,female,56
2012-04-03,male,53
2012-04-04,female,586
2012-04-04,male,586
2012-04-05,female,169
2012-04-05,male,169
2012-04-06,female,134
2012-04-06,male,130
2012-04-07,female,12
2012-04-07,male,10
2012-04-08,female,221
2012-04-08,male,245
2012-04-09,female,60
2012-04-09,male,76
2012-04-10,female,128
2012-04-10,male,144
2012-04-11,female,159
2012-04-11,male,174
2012-04-12,female,67
2012-04-12,male,55
2012-04-13,female,154
2012-04-13,male,161
2012-04-14,female,34
2012-04-14,male,35
2012-04-15,female,2
2012-04-15,male,4
2012-04-16,female,48
2012-04-16,male,51
2012-04-17,female,43
2012-04-17,male,40
2012-04-18,female,140
2012-04-18,male,164
2012-04-19,female,132
2012-04-19,male,103
2012-04-20,female,29
2012-04-20,male,36
2012-04-21,female,618
2012-04-21,male,641
2012-04-22,female,196
2012-04-22,male,197
2012-04-23,female,28
2012-04-23,male,36
2012-04-24,female,8
2012-04-24,male,6
2012-04-25,female,76
2012-04-25,male,88
2012-04-26,female,11
2012-04-26,male,16
2012-04-27,female,216
2012-04-27,male,250
2012-04-28,female,135
2012-04-28,male,140
2012-04-29,female,45
2012-04-29,male,43
2012-04-30,female,76
2012-04-30,male,75
2012-05-01,female,121
2012-05-01,male,126
2012-05-02,female,68
2012-05-02,male,66
2012-05-03,female,113
2012-05-03,male,120
2012-05-04,female,9
2012-05-04,male,7
2012-05-05,female,59
2012-05-05,male,86
2012-05-06,female,97
2012-05-06,male,102
2012-05-07,female,59
2012-05-07,male,68
2012-05-08,female,239
2012-05-08,male,258
2012-05-09,female,32
2012-05-09,male,26
2012-05-10,female,137
2012-05-10,male,113
2012-05-11,female,85
2012-05-11,male,97
2012-05-12,female,62
2012-05-12,male,67
2012-05-13,female,43
2012-05-13,male,38
2012-05-14,female,22
2012-05-14,male,27
2012-05-15,female,106
2012-05-15,male,117
2012-05-16,female,25
2012-05-16,male,29
2012-05-17,female,96
2012-05-17,male,103
2012-05-18,female,102
2012-05-18,male,103
2012-05-19,female,84
2012-05-19,male,98
2012-05-20,female,29
2012-05-20,male,23
2012-05-21,female,245
2012-05-21,male,212
2012-05-22,female,62
2012-05-22,male,55
2012-05-23,female,102
2012-05-23,male,94
2012-05-24,female,6
2012-05-24,male,6
2012-05-25,female,51
2012-05-25,male,69
2012-05-26,female,245
2012-05-26,male,247
2012-05-27,female,44
2012-05-27,male,42
2012-05-28,female,203
2012-05-28,male,227
2012-05-29,female,193
2012-05-29,male,145
2012-05-30,female,9
2012-05-30,male,10
2012-05-31,female,13
2012-05-31,male,18
2012-06-01,female,35
2012-06-01,male,39
2012-06-02,female,220
2012-06-02,male,219
2012-06-03,female,47
2012-06-03,male,54
2012-06-04,female,51
2012-06-04,male,66
2012-06-05,female,223
2012-06-05,male,212
2012-06-06,female,17
2012-06-06,male,9
2012-06-07,female,210
2012-06-07,male,214
2012-06-08,female,154
2012-06-08,male,153
2012-06-09,female,74
2012-06-09,male,79
2012-06-10,female,128
2012-06-10,male,113
2012-06-11,female,70
2012-06-11,male,77
2012-06-12,female,277
2012-06-12,male,292
2012-06-13,female,158
2012-06-13,male,182
2012-06-14,female,204
2012-06-14,male,231
2012-06-15,female,2
2012-06-15,male,2
2012-06-16,female,182
2012-06-16,male,180
2012-06-17,female,258
2012-06-17,male,279
2012-06-18,female,45
2012-06-18,male,45
2012-06-19,female,39
2012-06-19,male,49
2012-06-20,female,167
2012-06-20,male,143
2012-06-21,female,107
2012-06-21,male,140
2012-06-22,female,3
2012-06-22,male,4
2012-06-23,female,190
2012-06-23,male,205
2012-06-24,female,58
2012-06-24,male,62
2012-06-25,female,146
2012-06-25,male,124
2012-06-26,female,213
2012-06-26,male,259
2012-06-27,female,135
2012-06-27,male,167
2012-06-28,female,11
2012-06-28,male,10
2012-06-29,female,44
2012-06-29,male,44
2012-06-30,female,168
